PM2_5,PM10,Temp,Hum,Hum_Ref,Temp_Ref,PM2_5_Ref
13.0,14.0,32.9,61.0,80.4,32.54,24.07961
13.5,14.5,32.9,62.0,81.3,32.63,23.59933
12.0,13.0,32.95,60.0,79.42,32.91,22.12441
12.0,13.0,32.9,61.0,79.9,32.64,21.5678
12.0,13.0,32.9,61.0,80.2,32.47,21.16814
10.0,11.0,32.7,62.0,81.7,32.38,20.81778
10.0,11.0,32.6,62.0,81.5,32.6,20.18746
11.0,12.0,32.6,62.0,80.2,32.81,20.11578
11.0,12.0,32.7,61.0,79.37,32.88,19.83029
11.0,12.0,32.8,61.0,80.2,32.85,19.76694
12.0,13.0,32.7,61.0,79.95,32.9,19.69071
10.0,11.0,32.7,63.0,80.2,32.43,19.62303
12.0,13.0,32.7,63.0,81.2,32.36,19.67223
9.0,10.0,32.5,62.0,80.7,32.31,19.46296
12.0,13.0,32.6,63.0,81.8,32.42,19.4487
11.0,12.0,32.6,61.0,81.8,32.63,19.19008
10.0,11.0,32.7,61.0,80.2,32.63,18.88822
11.0,12.0,32.7,62.0,80.7,32.48,18.6424
11.0,12.0,32.5,62.0,80.4,32.25,18.2218
9.0,10.0,32.4,61.0,82.4,32.14,17.87236
9.0,10.0,32.3,61.0,81.8,32.08,17.43927
9.0,10.0,32.2,63.0,82.0,31.98,17.09946
9.0,10.0,32.2,63.0,81.7,32.06,16.77223
9.0,10.0,32.2,62.0,82.6,31.94,16.59971
8.0,9.0,32.1,62.0,82.7,32.1,16.25564
8.0,9.0,32.1,63.0,82.7,32.12,16.06854
8.0,9.0,31.9,63.0,82.9,32.27,15.9275
9.0,10.0,31.9,63.0,81.5,32.35,15.79285
9.0,10.0,31.9,64.0,80.3,32.18,15.79917
9.0,10.0,31.8,64.0,81.5,32.06,15.81675
8.0,9.0,31.7,64.0,81.1,32.05,15.83627
8.0,9.0,31.6,64.0,80.9,31.79,15.86964
7.0,7.0,31.4,65.0,82.4,31.57,15.93796
8.0,9.0,31.4,64.0,83.1,31.62,16.01962
8.0,9.0,31.3,64.0,83.0,31.66,15.97912
7.0,8.0,31.3,64.0,84.5,31.66,15.85992
9.0,10.0,31.3,63.0,82.5,31.73,15.77495
8.0,9.0,31.4,63.0,83.8,31.71,15.73467
8.0,9.0,31.2,64.0,83.3,31.87,15.67553
7.0,7.0,31.0,64.0,82.1,31.87,15.6635
8.0,9.0,30.9,65.0,82.5,31.86,15.77672
7.0,7.0,30.7,65.0,83.3,31.59,15.76323
8.0,9.0,30.5,65.0,83.6,31.58,15.69142
7.0,7.0,30.4,66.0,82.5,31.39,15.65636
7.0,8.0,30.4,66.0,83.1,31.32,15.64211
8.0,9.0,30.4,66.0,83.6,31.32,15.81818
8.0,9.0,30.4,66.0,83.7,31.3,16.0624
9.0,10.0,30.5,66.0,84.0,31.33,16.22705
7.0,7.0,30.5,66.0,83.7,31.48,16.45292
8.0,9.0,30.5,66.0,82.6,31.56,16.40133
8.0,9.0,30.4,66.0,83.3,31.68,16.36358
8.0,9.0,30.3,66.0,83.4,32.0,16.40033
13.0,14.0,30.2,66.0,82.3,32.14,16.42571
9.0,10.0,30.2,67.0,80.7,32.22,16.31688
11.0,12.0,30.1,68.0,81.4,32.23,16.18572
11.0,12.0,30.1,68.0,81.1,32.45,16.28943
6.0,6.0,30.0,68.0,79.21,32.49,16.25889
9.0,10.0,30.1,67.0,80.1,32.3,15.96119
8.0,9.0,30.1,67.0,80.6,32.26,15.86867
7.0,7.0,30.2,68.0,80.6,32.13,15.6727
7.0,7.0,30.3,66.0,82.6,32.13,15.73101
9.0,10.0,30.4,68.0,82.5,32.31,16.08082
9.0,10.0,30.5,67.0,80.2,32.34,15.92625
8.0,9.0,30.6,66.0,80.5,32.14,15.75589
8.0,9.0,30.7,66.0,81.8,32.06,15.72376
8.0,9.0,30.7,65.0,82.0,32.1,15.8837
8.0,9.0,30.7,66.0,80.6,32.24,15.5431
7.5,8.0,30.7,66.0,81.0,32.27,15.29806
8.0,9.0,30.7,66.0,82.4,32.4,14.41197
7.0,7.0,30.8,65.0,81.9,32.62,14.03639
6.0,6.0,30.9,66.0,81.9,32.26,13.6656
6.0,6.0,31.0,67.0,81.7,32.25,13.33015
6.0,6.0,31.1,68.0,81.5,32.36,13.21764
6.0,6.0,31.1,66.0,82.9,32.42,13.13967
7.5,8.0,31.25,64.5,82.4,32.53,13.17138
8.0,9.0,31.3,65.0,80.8,32.52,13.1787
6.5,6.5,31.2,65.0,81.2,32.4,13.17462
6.0,6.0,31.2,65.0,81.6,32.31,13.11237
6.0,6.0,31.2,66.0,82.8,32.25,12.87982
6.0,6.0,31.3,65.0,82.8,32.47,12.82664
7.0,7.0,31.3,65.0,80.1,32.66,12.91458
7.0,8.0,31.3,65.0,80.2,32.58,12.78009
7.0,7.0,31.3,64.0,80.4,32.6,12.55991
5.0,5.0,31.4,64.0,80.0,32.47,12.54493
6.0,6.0,31.4,65.0,82.2,32.35,12.48898
6.0,6.0,31.5,65.0,80.9,32.33,12.49618
6.0,6.0,31.5,65.0,80.3,32.18,12.49029
4.0,4.0,31.5,64.0,82.1,31.89,12.44708
4.0,4.0,31.5,64.0,83.0,31.81,12.52106
5.0,5.0,31.5,64.0,83.1,31.84,12.46654
5.0,5.0,31.5,64.0,82.8,31.97,12.38046
6.0,6.0,31.5,65.0,82.5,32.05,12.34839
6.0,6.0,31.4,64.0,82.4,32.24,12.32673
5.0,5.0,31.4,64.0,82.0,32.42,12.44695
5.0,5.0,31.3,64.0,80.8,32.32,12.51325
4.0,4.0,31.2,64.0,80.8,32.13,12.44629
5.0,5.0,31.0,65.0,82.2,32.28,12.29197
4.0,4.0,30.9,65.0,81.3,32.4,12.18993
5.0,5.0,30.9,66.0,82.0,32.45,12.04632
5.0,5.0,30.9,66.0,80.1,32.38,11.91963
4.0,4.0,30.9,66.0,80.8,32.32,11.82437
5.0,5.0,30.9,65.0,81.6,32.33,11.77918
4.0,4.0,31.0,65.0,82.0,32.34,11.77829
6.0,6.0,31.0,66.0,82.2,32.4,11.81279
5.0,5.0,31.0,66.0,81.6,32.49,11.77902
4.0,4.0,31.1,65.0,80.7,32.37,11.8173
4.0,4.0,31.1,65.0,82.3,32.17,11.95662
4.0,4.0,31.1,65.0,81.9,32.2,12.14373
4.0,4.0,31.1,65.0,81.5,32.04,12.20008
5.0,5.0,31.2,65.0,82.0,31.91,12.38646
4.0,4.0,31.2,65.0,82.1,32.07,12.45838
5.0,5.0,31.3,64.0,81.5,32.14,12.54818
4.0,4.0,31.3,65.0,81.8,32.24,12.62765
6.0,6.0,31.3,64.0,81.6,32.34,12.52471
6.0,6.0,31.3,64.0,81.0,32.2,12.41612
5.0,5.0,31.2,65.0,82.0,32.15,12.40339
5.0,5.0,31.2,65.0,83.0,32.31,12.45113
6.0,6.0,31.1,64.0,81.1,32.41,12.46782
6.0,6.0,31.1,65.0,79.87,32.32,12.37445
5.0,5.0,31.1,65.0,81.5,32.27,12.32985
5.0,5.0,31.1,65.0,80.2,32.27,12.25241
4.0,4.0,31.1,65.0,80.3,32.15,12.07079
5.0,5.0,31.1,64.0,82.3,32.04,11.9163
6.0,6.0,31.1,65.0,82.4,32.03,11.83556
5.0,5.0,31.2,64.0,83.2,32.03,11.80868
4.0,4.0,31.2,65.0,82.5,32.15,11.65775
5.0,5.0,31.2,64.0,81.9,32.24,11.54818
4.0,4.0,31.2,64.0,80.9,32.23,11.34917
6.0,6.0,31.1,65.0,81.3,32.11,11.18594
5.0,5.0,31.0,66.0,81.2,32.06,11.04194
4.0,4.0,31.0,66.0,83.0,31.94,10.97309
4.0,4.0,31.0,66.0,81.8,32.0,11.01967
3.0,3.0,30.9,66.0,81.4,32.02,11.07544
4.0,4.0,31.1,66.0,81.8,32.0,11.07808
5.0,5.0,31.1,65.0,81.9,31.99,11.06391
4.0,4.0,31.1,65.0,81.3,32.01,11.09157
4.0,4.0,31.1,65.0,81.2,31.95,11.153
5.0,5.0,31.0,66.0,81.2,31.97,11.19181
6.0,6.0,31.0,66.0,82.3,31.92,11.33432
4.0,4.0,30.9,65.0,82.1,32.05,11.47953
4.0,4.0,30.9,65.0,82.8,32.23,11.60863
5.0,5.0,30.9,66.0,82.1,32.42,11.67877
5.0,6.0,30.9,65.0,80.1,32.57,11.72247
6.0,6.0,30.9,65.0,79.84,32.27,11.73651
5.0,5.0,30.9,66.0,82.5,31.81,11.78299
5.0,5.0,30.8,66.0,83.1,31.69,11.85913
5.0,5.0,30.8,67.0,82.8,31.55,11.93789
4.0,4.0,30.9,66.0,83.6,31.65,11.96594
5.0,5.0,30.8,66.0,83.1,31.9,11.95181
5.0,5.0,30.9,66.0,82.4,32.03,11.9772
5.0,5.0,31.0,66.0,81.9,32.15,11.9386
5.0,5.0,31.0,65.0,82.6,31.96,11.85138
6.0,7.0,31.1,66.0,83.5,31.87,11.81812
5.0,5.0,31.0,65.0,83.7,32.0,11.83453
5.0,6.0,30.9,66.0,81.5,32.24,11.87073
5.0,5.0,30.9,65.0,81.5,32.31,11.79425
5.0,5.0,31.0,66.0,81.2,32.57,11.74293
4.0,4.0,31.0,66.0,79.81,32.7,11.72493
5.0,5.0,31.0,66.0,81.1,32.66,11.63716
5.0,5.0,31.0,66.0,79.32,32.65,11.59307
5.0,5.0,31.1,66.0,80.6,32.62,11.50671
4.0,4.0,31.1,65.0,80.3,32.57,11.3817
5.0,5.0,31.2,65.0,80.7,32.48,11.30436
5.0,5.0,31.3,65.0,80.3,32.38,11.41739
5.0,5.0,31.4,64.0,80.6,32.27,11.48647
4.0,4.0,31.5,64.0,80.3,32.13,11.55254
5.0,5.0,31.6,64.0,80.8,32.18,11.732
5.0,5.0,31.7,64.0,80.9,32.09,11.75181
6.0,6.0,31.7,64.0,81.1,31.92,11.86131
5.5,5.5,31.7,63.0,81.5,31.88,11.83145
5.0,5.0,31.7,63.0,81.3,31.95,11.94345
5.0,5.0,31.6,63.0,81.4,32.27,12.21758
6.0,6.0,31.5,63.0,81.2,32.26,12.25618
5.0,5.0,31.45,64.0,82.4,31.71,12.22811
6.0,6.0,31.3,64.0,84.5,31.57,12.29276
5.5,5.5,31.25,64.5,83.5,32.06,12.2873
5.0,5.0,31.2,65.0,82.3,32.23,12.25488
6.0,6.0,31.2,65.0,80.5,32.21,12.04662
5.5,5.5,31.15,64.5,82.1,32.06,11.85806
5.0,5.0,31.0,67.0,81.7,31.98,11.7845
5.0,5.0,31.0,66.0,82.2,31.93,11.6598
5.0,5.0,31.0,66.0,83.0,31.98,11.58861
5.0,5.0,31.0,65.0,81.5,32.08,11.60791
6.0,6.0,31.1,65.0,81.7,32.03,11.54777
5.0,5.0,31.1,65.5,82.5,32.02,11.51969
5.0,5.0,31.1,66.0,83.1,31.68,11.61729
5.0,5.0,31.1,66.0,83.7,31.6,11.62229
5.0,5.0,31.1,66.0,82.9,31.68,11.59733
6.0,6.0,31.1,66.0,82.9,31.85,11.71965
5.0,5.0,31.15,65.0,83.2,31.84,11.78836
5.0,5.0,31.3,65.0,83.8,31.89,11.69903
5.0,5.0,31.3,65.0,83.1,31.73,11.48452
6.0,6.0,31.2,65.0,84.1,31.73,11.44867
5.0,5.0,31.1,65.0,83.1,31.67,11.51647
4.0,4.0,31.1,66.0,84.5,31.51,11.42398
6.0,6.0,31.0,66.0,85.2,31.35,11.45587
5.0,5.0,30.9,66.0,85.1,31.41,11.46406
5.0,5.0,30.9,66.0,84.6,31.5,11.44071
5.0,6.0,30.8,66.0,84.3,31.43,11.37051
5.0,5.0,30.7,66.0,84.9,31.55,11.43457
5.0,5.0,30.6,67.0,84.0,31.71,11.39193
5.0,5.0,30.6,67.0,84.2,31.84,11.33443
4.0,4.0,30.5,67.0,84.5,31.83,11.31785
5.0,5.0,30.5,67.0,84.2,31.82,11.33989
5.0,5.0,30.4,68.0,84.6,31.81,11.41127
3.0,3.0,30.4,67.0,84.8,31.86,11.47118
5.0,5.0,30.4,68.0,85.2,31.5,11.44465
5.0,5.0,30.5,68.0,85.9,31.39,11.50838
4.0,4.0,30.5,68.0,85.7,31.44,11.70067
6.0,6.0,30.6,68.0,85.8,31.46,11.72791
5.0,5.0,30.5,68.0,86.8,31.31,11.83806
6.0,6.0,30.5,68.0,87.1,31.26,11.94033
5.0,5.0,30.5,67.0,86.9,31.19,11.99263
5.0,5.0,30.6,68.0,88.0,30.96,11.90764
7.0,7.0,30.6,68.0,88.2,30.85,11.80867
7.0,7.0,30.5,68.0,88.4,30.72,11.7607
5.0,5.0,30.5,68.0,89.0,30.57,11.74461
6.0,6.0,30.4,68.0,89.8,30.58,11.85344
6.0,6.0,30.4,68.0,89.7,30.67,11.87895
6.0,6.0,30.3,68.0,89.0,30.81,11.6932
5.0,6.0,30.2,69.0,88.6,30.89,11.71915
5.0,6.0,30.0,69.0,89.8,30.85,11.69279
6.0,6.0,29.9,69.0,90.6,30.75,11.67637
6.0,6.0,29.8,70.0,90.8,30.71,11.65514
6.0,6.0,29.7,71.0,90.1,30.75,11.76465
4.0,4.0,29.5,71.0,89.2,30.84,11.74502
4.0,4.0,29.5,71.0,88.7,30.87,11.67639
6.0,6.0,29.5,71.0,88.8,30.9,11.71014
5.0,5.0,29.4,72.0,88.5,31.07,11.56779
7.0,7.0,29.4,72.0,88.3,31.16,11.51732
6.0,6.0,29.3,72.0,88.2,31.15,11.45631
5.0,5.0,29.3,72.0,88.9,31.1,11.361
5.0,5.0,29.3,71.0,88.9,30.88,11.24736
5.0,5.0,29.4,71.0,90.7,30.66,11.00462
6.0,6.0,29.5,71.0,90.8,30.67,10.85768
5.0,5.0,29.6,71.0,90.5,30.65,10.84508
6.0,6.0,29.7,71.0,91.0,30.68,10.73682
5.0,5.0,29.7,71.0,90.3,30.65,10.72052
6.0,6.0,29.7,71.0,91.6,30.44,10.76062
5.0,5.0,29.5,71.0,92.1,30.29,10.78785
5.0,5.0,29.4,72.0,91.8,30.42,10.98269
5.0,5.0,29.4,72.0,91.9,30.27,11.13797
5.5,5.5,29.3,72.0,91.6,30.29,11.2049
5.0,5.0,29.2,72.0,92.3,30.22,11.21713
5.0,5.0,29.2,72.0,92.2,30.39,11.31732
5.0,5.0,29.1,73.0,91.8,30.4,11.33602
5.0,5.0,29.1,72.0,91.7,30.48,11.35725
5.0,5.0,29.0,72.0,90.8,30.47,11.25026
4.0,4.0,29.0,73.0,91.4,30.46,11.17509
6.0,6.0,28.9,73.0,91.7,30.57,11.17035
5.0,5.0,28.8,73.0,91.0,30.54,11.13085
6.0,6.0,28.9,73.0,91.1,30.45,11.10714
5.0,5.0,28.9,73.0,91.2,30.4,11.13019
5.0,5.0,28.9,74.0,91.5,30.33,11.10243
6.0,6.0,28.9,73.0,92.2,30.23,11.16147
5.0,5.0,29.0,73.0,92.9,30.12,11.11132
5.0,5.0,29.0,73.0,93.2,30.02,11.07785
6.0,6.0,29.0,73.0,93.6,30.03,11.07641
4.0,4.0,29.1,72.0,93.5,30.07,11.15219
4.0,4.0,29.0,72.0,93.5,30.11,11.13888
5.0,5.0,29.0,72.0,93.4,30.15,11.06272
5.0,5.0,29.0,72.0,93.1,30.15,10.97469
4.0,4.0,28.9,73.0,93.0,30.11,10.86031
5.0,5.0,28.8,73.0,93.5,30.08,10.81833
4.0,4.0,28.7,74.0,93.6,30.13,10.86143
6.0,6.0,28.6,74.0,93.4,30.21,10.78986
4.0,4.0,28.5,75.0,92.8,30.24,10.77763
5.0,5.0,28.5,75.0,92.9,30.25,10.82647
5.0,6.0,28.5,75.0,93.2,30.3,10.82419
4.0,4.0,28.45,75.5,94.3,30.08,10.90953
6.0,6.0,28.4,76.0,94.6,30.06,11.04776
5.0,5.0,28.4,76.0,94.7,29.94,11.20255
6.0,6.0,28.4,76.0,95.1,29.86,11.19643
5.0,5.0,28.5,76.0,95.1,29.78,11.16212
6.0,6.0,28.5,76.0,95.7,29.75,11.10352
6.0,6.0,28.5,76.0,96.1,29.77,11.15477
6.0,6.0,28.4,76.0,96.0,29.81,11.20775
5.5,5.5,28.45,76.5,96.4,29.72,11.47383
6.0,6.0,28.4,78.0,97.4,29.43,12.13156
6.0,6.0,28.1,78.0,97.6,29.45,12.19118
5.0,5.0,28.2,78.0,97.3,29.52,12.32171
8.0,9.0,27.9,79.0,97.0,29.55,12.40679
8.0,9.0,27.7,79.0,97.2,29.59,12.49312
7.0,7.0,27.45,79.5,97.1,29.55,12.38483
6.0,6.0,27.2,80.0,97.5,29.46,12.29799
7.0,7.0,27.1,80.0,97.8,29.42,12.26502
5.0,5.0,27.0,81.0,97.6,29.37,12.01191
8.0,9.0,27.0,81.0,98.2,29.36,12.0401
6.0,6.0,26.9,81.0,97.9,29.35,11.90638
6.0,6.0,26.8,82.0,97.3,29.31,11.96247
6.0,6.0,26.8,82.0,97.5,29.3,12.06464
7.0,7.0,26.7,82.0,97.8,29.31,12.13011
6.0,6.0,26.8,82.0,98.3,29.27,12.09747
7.0,7.0,26.7,82.0,98.4,29.28,12.12132
6.0,7.0,26.6,82.0,98.5,29.28,12.02713
7.0,7.5,26.65,82.0,99.1,29.19,11.94352
6.0,6.0,26.5,82.0,99.3,29.12,11.70989
6.0,6.0,26.5,82.0,99.5,29.08,11.5645
5.0,5.0,26.4,82.5,99.7,29.04,11.53908
5.0,5.0,26.3,83.0,99.6,29.07,11.48121
6.0,6.0,26.2,83.0,99.6,29.1,11.29028
6.0,6.0,26.2,83.0,99.7,29.14,11.24744
7.0,7.0,26.1,83.0,100.0,29.16,11.33415
14.0,15.0,27.7,79.0,99.6,28.99,19.38776
13.0,14.0,27.6,79.0,98.5,29.03,19.24113
12.0,13.0,27.6,79.0,98.6,29.01,18.96321
12.0,13.0,27.7,79.0,98.8,29.04,18.79783
11.0,12.0,27.7,79.0,99.1,29.09,18.68043
13.0,14.0,27.8,79.0,99.2,29.19,18.58874
12.0,13.0,27.8,78.0,98.5,29.36,18.59107
11.0,12.0,27.8,78.0,97.9,29.4,18.86982
12.0,13.0,28.0,77.0,98.6,29.32,19.18281
11.0,12.0,28.0,77.0,97.8,29.38,19.4706
11.0,12.0,28.1,77.0,97.5,29.36,19.69374
13.0,14.0,28.1,78.0,97.7,29.45,19.83117
11.0,12.0,28.2,78.0,97.2,29.41,20.01272
12.0,13.0,28.2,77.0,97.6,29.37,20.13547
16.0,18.0,28.3,76.0,97.3,29.45,20.10394
14.0,15.0,28.3,76.0,97.6,29.56,20.22152
13.0,15.0,28.4,76.0,96.6,29.65,20.24218
11.0,12.0,28.4,75.0,96.0,29.69,20.27148
12.0,13.0,28.5,75.0,95.9,29.75,20.1402
12.0,14.0,28.5,75.0,95.6,29.75,19.95035
12.0,13.0,28.5,75.0,95.2,29.68,19.66024
11.0,12.0,28.5,75.0,95.7,29.64,19.54878
12.0,13.0,28.6,75.0,95.8,29.62,19.42019
11.0,12.0,28.7,75.0,95.9,29.57,19.34136
12.0,13.0,28.8,74.0,96.0,29.6,19.24553
11.0,12.0,28.8,73.0,95.7,29.72,19.1169
12.0,13.0,28.9,73.0,94.5,29.67,18.96464
10.0,11.0,28.9,73.0,94.0,29.59,18.69326
11.0,12.0,28.9,73.0,93.8,29.59,18.43681
12.0,13.0,29.0,72.0,93.1,29.59,18.10951
11.0,12.0,29.0,73.0,92.8,29.61,17.77937
11.0,12.0,29.0,73.0,93.5,29.71,17.54251
10.0,11.0,29.0,73.0,93.2,29.81,17.48839
9.0,10.0,29.0,72.0,92.7,30.04,17.36686
9.0,10.0,29.0,72.0,91.5,30.11,17.14049
9.0,10.0,29.0,72.0,91.3,30.06,16.98481
9.0,10.0,29.0,71.0,91.7,30.14,16.86274
9.0,10.0,29.0,71.0,90.6,30.16,16.68639
11.0,13.0,29.0,72.0,91.2,30.24,16.55041
8.0,9.0,29.0,72.0,90.8,30.32,16.5358
9.0,10.0,29.1,72.0,91.5,30.31,16.69535
9.0,10.0,29.2,71.0,91.6,30.21,16.86505
9.0,10.0,29.3,71.0,92.6,30.12,17.19079
8.0,9.0,29.4,70.0,92.5,30.29,17.17397
9.0,10.0,29.5,70.0,90.3,30.4,17.22672
9.0,10.0,29.6,70.0,90.5,30.29,17.59151
9.0,10.0,29.7,70.0,90.5,30.33,17.86013
12.0,13.0,29.7,70.0,90.0,30.31,17.99891
13.0,14.0,29.8,70.0,89.8,30.39,18.16568
9.0,10.0,29.8,70.0,89.3,30.39,18.34775
9.0,10.0,29.9,70.0,89.5,30.39,18.45705
13.0,14.0,29.9,70.0,89.2,30.4,18.44871
13.0,14.0,30.0,70.0,89.8,30.4,18.29626
10.0,11.0,30.0,69.0,89.1,30.43,18.04971
11.0,12.0,30.0,69.0,89.5,30.48,18.05236
11.0,12.0,30.0,69.0,89.8,30.53,17.90588
10.0,11.0,30.1,69.0,90.0,30.44,17.66569
10.0,11.5,30.1,68.0,90.9,30.22,17.54874
9.0,10.0,30.2,68.0,91.0,30.39,17.56698
10.0,11.0,30.2,68.0,91.3,30.71,17.7132
10.5,11.5,30.2,68.0,88.9,31.02,17.83793
13.0,14.0,30.2,68.0,88.1,31.14,17.97379
11.0,12.0,30.2,68.0,87.7,31.11,18.1832
11.0,12.0,30.3,68.0,87.3,31.17,18.21801
11.0,12.0,30.3,68.0,86.8,31.05,18.20688
9.0,10.0,30.4,68.0,88.3,30.97,18.32209
10.0,11.0,30.5,69.0,87.7,31.05,18.22928
10.0,11.0,30.7,68.0,87.2,31.08,18.24197
10.0,11.0,30.7,67.0,87.2,31.09,18.21288
10.0,11.0,30.8,67.0,87.6,31.28,18.19667
9.0,10.0,30.9,67.0,87.3,31.44,18.29932
11.0,12.0,30.9,66.0,86.4,31.54,18.54081
9.0,10.0,30.9,66.0,86.8,31.59,18.67716
10.0,11.0,31.0,66.0,86.0,31.56,18.77048
9.0,10.0,31.1,67.0,86.2,31.19,18.88859
10.0,11.0,31.1,67.0,87.7,30.94,19.12191
10.5,11.5,31.2,66.0,86.0,31.04,19.31637
9.0,10.0,31.4,65.0,87.3,31.23,19.2101
10.0,11.0,31.5,65.0,86.1,31.3,19.16765
13.0,14.0,31.6,64.0,85.9,31.29,19.15648
12.0,13.0,31.6,64.0,85.4,31.28,19.18725
11.0,12.0,31.55,63.5,85.8,31.59,18.94599
9.0,10.0,31.6,64.0,85.3,31.7,18.87358
9.0,10.0,31.6,65.0,84.5,31.77,18.84358
10.0,11.0,31.6,64.0,84.0,31.66,18.7842
10.0,11.0,31.6,64.0,84.2,31.55,18.84263
8.0,9.0,31.6,64.0,84.6,31.58,19.01394
10.0,11.0,31.7,65.0,85.1,31.72,19.1671
9.0,10.0,31.7,64.0,83.7,31.79,19.21774
10.0,11.0,31.8,63.0,83.6,31.8,19.28727
9.0,10.0,31.8,64.0,83.5,31.75,19.30806
10.0,11.0,31.8,63.0,83.1,31.72,19.12568
11.0,12.0,31.9,64.0,84.1,31.83,19.05345
10.0,11.0,31.8,64.0,83.4,31.83,19.06714
9.0,10.0,31.9,63.0,84.3,31.96,19.11278
8.0,9.0,31.9,64.0,84.8,31.93,19.04152
11.0,12.0,32.0,63.0,84.1,31.93,19.05667
10.0,11.0,32.0,63.0,83.6,31.9,19.02068
11.0,12.0,32.0,63.0,81.6,32.07,18.91954
11.0,12.0,32.1,63.0,82.7,31.91,18.9431
9.0,10.0,32.3,62.0,83.1,32.15,19.50859
9.0,10.0,32.4,62.0,83.2,32.14,19.76589
9.0,10.0,32.5,62.0,83.3,32.19,19.99306
11.0,12.0,32.5,62.0,82.9,32.11,20.02895
9.0,10.0,32.6,61.0,83.9,31.89,20.02424
10.0,11.0,32.7,61.0,84.2,31.8,19.93666
10.0,11.0,32.8,61.0,84.4,31.82,19.834
15.0,17.0,32.9,61.0,83.1,31.77,19.82555
12.0,13.0,33.0,61.0,83.2,31.64,19.90469
13.0,14.0,33.0,61.0,83.6,31.63,19.97946
12.0,13.0,33.0,61.0,83.8,31.58,20.04074
9.0,10.0,32.9,61.0,83.7,31.53,19.86376
10.0,11.0,32.9,61.0,83.4,31.53,19.59663
9.0,10.0,32.8,61.0,83.1,31.57,19.53461
8.0,9.0,32.7,60.0,84.1,31.72,19.435
9.0,10.0,32.6,61.0,83.2,31.85,19.42482
9.0,10.0,32.5,61.0,83.5,31.96,19.32986
9.0,10.0,32.3,61.0,83.3,31.96,19.35036
9.0,10.0,32.3,61.0,83.2,32.01,19.41616
9.0,10.0,32.2,61.0,83.5,32.1,19.31051
9.0,10.0,32.2,61.0,82.1,31.92,19.24025
9.0,10.0,32.2,62.0,82.8,31.72,19.07121
9.0,10.0,32.2,62.0,84.2,31.7,18.74877
9.0,10.0,32.3,62.0,83.8,31.76,18.82412
9.0,10.0,32.3,62.0,83.3,31.7,18.63884
8.0,9.0,32.3,62.0,82.9,31.76,18.63464
10.0,11.0,32.3,61.0,82.7,31.73,18.61831
8.0,9.0,32.3,61.0,82.5,31.76,18.79175
8.0,9.0,32.3,61.0,84.1,31.99,18.7885
9.0,10.0,32.2,62.0,83.1,32.31,18.69105
8.0,9.0,32.1,62.0,81.4,32.43,18.51949
8.0,9.0,32.1,61.0,80.9,32.34,18.41733
9.0,10.0,32.1,61.0,81.5,32.22,18.44854
9.0,10.0,32.1,61.0,82.1,32.46,18.52145
8.0,9.0,32.1,62.0,80.7,32.8,18.47845
9.0,10.0,32.2,63.0,81.2,32.64,18.43385
9.0,10.0,32.3,62.0,81.4,32.43,18.34078
10.0,11.0,32.4,62.0,81.7,32.36,18.36275
10.0,11.0,32.6,61.0,81.2,32.17,18.29379
10.0,11.0,32.7,62.0,82.4,32.24,18.42402
9.5,10.5,32.8,61.0,83.1,32.54,18.38244
9.0,10.0,33.0,60.0,79.81,32.64,18.65702
8.0,9.0,33.1,59.0,79.92,32.69,18.86673
9.0,10.0,33.1,60.0,79.39,32.69,19.03217
8.0,9.0,33.2,60.0,78.46,32.71,19.03419
9.0,10.0,33.2,60.0,78.49,32.7,19.17264
8.0,10.0,33.3,60.0,79.71,32.75,19.35588
8.0,9.0,33.3,59.0,78.7,33.04,19.8319
9.0,10.0,33.2,59.0,77.24,33.1,19.86143
10.0,11.0,33.3,58.0,78.62,32.97,19.94538
9.0,10.0,33.3,58.0,78.49,33.11,19.99304
10.0,11.0,33.3,59.0,76.73,33.01,20.0589
10.0,11.0,33.4,59.0,76.47,32.77,20.08796
11.0,12.0,33.5,58.0,77.91,32.69,20.11267
9.0,10.0,33.5,59.0,78.7,32.77,20.10817
10.0,11.0,33.7,57.0,78.99,32.89,20.25478
10.0,11.0,33.7,58.0,78.28,32.88,20.28589
9.0,10.0,33.7,58.0,78.09,32.99,20.25014
10.0,11.0,33.7,57.0,77.06,33.06,20.22547
10.0,11.0,33.7,56.0,78.78,32.88,20.28806
9.0,10.0,33.7,58.0,79.16,32.7,20.40082
9.0,10.0,33.7,57.0,80.0,32.57,20.44973
10.0,11.0,33.8,58.0,80.1,32.44,20.38581
10.0,11.0,33.9,57.0,80.7,32.31,20.23989
10.0,11.0,34.0,57.0,80.5,32.22,20.17932
9.0,10.0,34.1,57.0,81.1,32.17,20.09717
11.0,12.0,34.1,57.0,81.4,32.26,19.99322
10.0,11.0,34.1,56.0,80.7,32.31,19.93968
11.0,12.0,34.1,57.0,80.9,32.33,19.89679
11.0,12.0,34.0,57.0,81.9,32.37,19.81177
11.0,12.0,33.9,57.0,81.9,32.52,19.86989
11.0,12.0,33.7,58.0,80.0,32.57,19.9537
12.0,13.0,33.5,59.0,80.5,32.51,20.23786
10.0,11.0,33.4,59.0,81.6,32.58,20.54512
10.0,11.0,33.2,59.0,82.4,32.72,20.76214
12.0,13.0,33.1,61.0,80.8,32.66,21.1517
11.0,12.0,33.0,61.0,81.7,32.58,21.34511
13.0,14.0,32.9,60.0,81.8,32.55,21.51644
